,ANO_ELEICAO,NUM_TURNO,SIGLA_UF,SIGLA_UE,DESCRICAO_UE,DESCRICAO_CARGO,NOME_CANDIDATO,DES_SITUACAO_CANDIDATURA,NUMERO_PARTIDO,DATA_NASCIMENTO,IDADE_DATA_ELEICAO,DESCRICAO_SEXO,DESCRICAO_ESTADO_CIVIL,SIGLA_UF_NASCIMENTO,CODIGO_MUNICIPIO_NASCIMENTO,DESPESA_MAX_CAMPANHA,DESC_SIT_TOT_TURNO,MUNICIPIO,data_nasc,data_posse,IDADE,SEXO,ESTADO_CIVIL,ELEITO,MIGRANTE,DESPESA_MAX,ANO,LIG_MUN,COD,NM_MUN,MULHERES_EL,IDOSOS_EL,ENS_SUPERIOR_EL,VR_RECEITA,VR_DESPESA,PREFEITO_ANTERIOR,PARTIDO_ANTERIOR,CODIGO_IBGE,AREAKM2,NOME_MUN,CDG,POPULACAO,PIB,BANDA_LARGA,RECEITA_CORR,DESPESA_CORR,REELEICAO,MESMO_PARTIDO,PIBPERCPT,RECEITA_PERCPT,DESPESA_PERCPT,PROP_INTERNET,DUMMY_ANO
1381,2016,1,CE,14516,LAVRAS DA MANGABEIRA,PREFEITO,GUSTAVO AUGUSTO LIMA BISNETO,DEFERIDO,12,11/07/1947,69,MASCULINO,CASADO(A),CE,-3,-1.0,NÃO ELEITO,LAVRAS DA MANGABEIRA - CE,1947-11-07,2017-01-01,69.2,1,1,0,1,-1e-06,2016,LAVRAS DA MANGABEIRA - 2016,GUSTAVO AUGUSTO LIMA BISNETO LAVRAS DA MANGABEIRA - 2016,LAVRAS DA MANGABEIRA,0.45161290322580644,0.3741935483870968,0.07741935483870968,89329.29,89317.8,TEREZINHA DE ARAUJO RIBEIRO,13.0,2307502,948.0,Lavras da Mangabeira - CE,2307502 - 2016,31359.0,220460.0,588.0,100450.39355612399,100437.47310167999,0,0,7030.198667049332,3.203239693744188,3.2028276763187598,0.018750597914474313,2
1382,2016,1,CE,13250,ARARIPE,PREFEITO,GIOVANE GUEDES SILVESTRE,DEFERIDO,22,19/04/1971,45,MASCULINO,CASADO(A),CE,-3,-1.0,ELEITO,ARARIPE - CE,1971-04-19,2017-01-01,45.73698630136986,1,1,1,1,-1e-06,2016,ARARIPE - 2016,GIOVANE GUEDES SILVESTRE ARARIPE - 2016,ARARIPE,0.474025974025974,0.33116883116883117,0.07792207792207792,102122.04,102122.04,ISABEL BATISTA SOUTO DE ALENCAR,15.0,2301307,1099.9,Araripe - CE,2301307 - 2016,21345.0,148550.0,280.0,114835.78464302399,114835.78464302399,0,0,6959.475286952448,5.379985225721433,5.379985225721433,0.013117826188802998,2
1383,2016,1,CE,13307,OCARA,PREFEITO,AMALIA LOPES DE SOUSA,DEFERIDO,11,08/10/1962,54,FEMININO,CASADO(A),CE,-3,-1.0,ELEITO,OCARA - CE,1962-08-10,2017-01-01,54.43287671232877,0,1,1,1,-1e-06,2016,OCARA - 2016,AMALIA LOPES DE SOUSA OCARA - 2016,OCARA,0.4892086330935252,0.2805755395683453,0.10071942446043165,79500.0,79500.0,MARIA CRISTIANE BATISTA CORREIA,25.0,2309458,765.4,Ocara - CE,2309458 - 2016,25261.0,149914.0,218.0,89397.40019999999,89397.40019999999,0,0,5934.602747318,3.538949376509243,3.538949376509243,0.008629903804283282,2
1384,2016,1,CE,14397,JAGUARIBE,PREFEITO,JOSÉ ABNER NOGUEIRA DIÓGENES PINHEIRO,DEFERIDO,12,13/07/1954,62,MASCULINO,DIVORCIADO(A),CE,-3,0.0,ELEITO,JAGUARIBE - CE,1954-07-13,2017-01-01,62.515068493150686,1,0,1,1,0.0,2016,JAGUARIBE - 2016,JOSÉ ABNER NOGUEIRA DIÓGENES PINHEIRO JAGUARIBE - 2016,JAGUARIBE,0.46060606060606063,0.37575757575757573,0.09090909090909091,176797.48,176795.48,PAULO WAGNER DA SILVA,43.0,2306900,1876.8,Jaguaribe - CE,2306900 - 2016,34503.0,451696.0,695.0,198807.988351088,198805.739359888,0,0,13091.49928991682,5.76204933921943,5.761984156736747,0.020143175955713997,2
1385,2016,1,CE,13978,GRANJEIRO,PREFEITO,JOAO GREGORIO NETO,DEFERIDO,55,29/05/1965,51,MASCULINO,SOLTEIRO(A),CE,-3,-1.0,ELEITO,GRANJEIRO - CE,1965-05-29,2017-01-01,51.63013698630137,1,0,1,1,-1e-06,2016,GRANJEIRO - 2016,JOAO GREGORIO NETO GRANJEIRO - 2016,GRANJEIRO,0.49606299212598426,0.2755905511811024,0.11023622047244094,27771.91,27771.91,JOAQUIM XAVIER DE ALMEIDA,19.0,2304806,100.1,Granjeiro - CE,2304806 - 2016,4459.0,31814.0,26.0,31229.390598595997,31229.390598595997,0,0,7134.783583763176,7.003675846287508,7.003675846287508,0.0058309037900874635,2
1386,2016,1,CE,14290,ITAPIPOCA,PREFEITO,GERALDO GOMES DE AZEVEDO FILHO,DEFERIDO,12,26/07/1967,49,MASCULINO,CASADO(A),CE,-3,-1.0,NÃO ELEITO,ITAPIPOCA - CE,1967-07-26,2017-01-01,49.47123287671233,1,1,0,1,-1e-06,2016,ITAPIPOCA - 2016,GERALDO GOMES DE AZEVEDO FILHO ITAPIPOCA - 2016,ITAPIPOCA,0.5,0.3026315789473684,0.10526315789473684,72912.58,72912.58,JOSÉ RUBENS BARBOSA,45.0,2306405,1603.7,Itapipoca - CE,2306405 - 2016,126234.0,1326962.0,1678.0,81989.875394648,81989.875394648,0,0,10511.922303024541,0.6495070693683793,0.6495070693683793,0.013292773737661802,2
1387,2016,1,CE,13005,JIJOCA DE JERICOACOARA,PREFEITO,LINDBERGH MARTINS,DEFERIDO,77,18/09/1974,42,MASCULINO,CASADO(A),CE,-3,-1.0,ELEITO,JIJOCA DE JERICOACOARA - CE,1974-09-18,2017-01-01,42.31780821917808,1,1,1,1,-1e-06,2016,JIJOCA DE JERICOACOARA - 2016,LINDBERGH MARTINS JIJOCA DE JERICOACOARA - 2016,JIJOCA DE JERICOACOARA,0.47586206896551725,0.32413793103448274,0.10344827586206896,48800.0,48440.2,FRANCISCO TEIXEIRA BRANDÃO,50.0,2307254,204.8,Jijoca de Jericoacoara - CE,2307254 - 2016,19224.0,260946.0,1035.0,54875.385279999995,54470.791763119996,0,0,13573.970037453184,2.854524827299209,2.833478556133999,0.05383895131086142,2
1388,2016,1,CE,13234,ARACOIABA,PREFEITO,THIAGO CAMPELO NOGUEIRA,DEFERIDO,12,17/02/1982,34,MASCULINO,CASADO(A),CE,-3,-1.0,NÃO ELEITO,ARACOIABA - CE,1982-02-17,2017-01-01,34.895890410958906,1,1,0,1,-1e-06,2016,ARACOIABA - 2016,THIAGO CAMPELO NOGUEIRA ARACOIABA - 2016,ARACOIABA,0.4502923976608187,0.3684210526315789,0.08187134502923976,68701.64,68701.64,ANTONIO CLAUDIO PINHEIRO,45.0,2301208,656.6,Aracoiaba - CE,2301208 - 2016,26203.0,191000.0,411.0,77254.691892784,77254.691892784,0,0,7289.241689882838,2.9483147690258367,2.9483147690258367,0.015685226882418045,2
1389,2016,1,CE,98558,UMIRIM,PREFEITO,FELIPE CARLOS UCHOA SALES RIBEIRO,DEFERIDO,55,28/04/1981,35,MASCULINO,CASADO(A),CE,-3,-1.0,ELEITO,UMIRIM - CE,1981-04-28,2017-01-01,35.704109589041096,1,1,1,1,-1e-06,2016,UMIRIM - 2016,FELIPE CARLOS UCHOA SALES RIBEIRO UMIRIM - 2016,UMIRIM,0.4423076923076923,0.358974358974359,0.07692307692307693,111230.0,111073.22,AILA MARIA RODRIGUES SALES,28.0,2313757,316.8,Umirim - CE,2313757 - 2016,19602.0,122906.0,79.0,125077.64558799998,124901.34716783199,0,0,6270.074482195694,6.380861421691663,6.371867522081011,0.004030200999897969,2
1390,2016,1,CE,15539,SÃO LUÍS DO CURU,PREFEITO,CAROLINA DE ARAUJO RAMALHO PEQUENO,DEFERIDO,22,20/05/1981,35,FEMININO,CASADO(A),CE,-3,-1.0,ELEITO,SÃO LUÍS DO CURU - CE,1981-05-20,2017-01-01,35.64383561643836,0,1,1,1,-1e-06,2016,SÃO LUÍS DO CURU - 2016,CAROLINA DE ARAUJO RAMALHO PEQUENO SÃO LUÍS DO CURU - 2016,SÃO LUÍS DO CURU,0.4697986577181208,0.3422818791946309,0.087248322147651,104380.56,104380.55,HEDY-LANE MOURA,33.0,2312601,122.4,São Luís do Curu - CE,2312601 - 2016,12805.0,95485.0,393.0,117375.48044553598,117375.46920058,0,0,7456.852791878173,9.166378793091447,9.166377914922297,0.03069113627489262,2
1391,2016,1,CE,14931,PACAJUS,PREFEITO,JOSEILTON ABEL SILVA,DEFERIDO,15,06/06/1976,40,MASCULINO,CASADO(A),CE,-3,-1.0,NÃO ELEITO,PACAJUS - CE,1976-06-06,2017-01-01,40.6,1,1,0,1,-1e-06,2016,PACAJUS - 2016,JOSEILTON ABEL SILVA PACAJUS - 2016,PACAJUS,0.463855421686747,0.3493975903614458,0.10240963855421686,378000.0,377988.34,ELIAS JOAQUIM DE OLIVEIRA,12.0,2309607,254.5,Pacajus - CE,2309607 - 2016,69877.0,1004505.0,3264.0,425059.3368,425046.225181304,0,0,14375.33093864934,6.082964878286131,6.082777239739886,0.046710648711307014,2
1392,2016,1,CE,15512,SÃO JOÃO DO JAGUARIBE,PREFEITO,ANTONIO CARLOS PESSOA CHAVES,DEFERIDO,13,06/09/1958,58,MASCULINO,CASADO(A),CE,-3,-1.0,NÃO ELEITO,SÃO JOÃO DO JAGUARIBE - CE,1958-06-09,2017-01-01,58.605479452054794,1,1,0,1,-1e-06,2016,SÃO JOÃO DO JAGUARIBE - 2016,ANTONIO CARLOS PESSOA CHAVES SÃO JOÃO DO JAGUARIBE - 2016,SÃO JOÃO DO JAGUARIBE,0.5182481751824818,0.35766423357664234,0.08029197080291971,38645.0,38625.63,FRANCISCO ACACIO CHAVES,10.0,2312502,280.5,São João do Jaguaribe - CE,2312502 - 2016,7670.0,96787.0,35.0,43456.132461999994,43434.350982227996,0,0,12618.90482398957,5.66572783076923,5.662888002898044,0.0045632333767926985,2
1393,2016,1,CE,15911,FORQUILHA,PREFEITO,EDMUNDO RODRIGUES JUNIOR,DEFERIDO COM RECURSO,12,28/12/1953,63,MASCULINO,CASADO(A),CE,-3,0.0,NÃO ELEITO,FORQUILHA - CE,1953-12-28,2017-01-01,63.054794520547944,1,1,0,1,0.0,2016,FORQUILHA - 2016,EDMUNDO RODRIGUES JUNIOR FORQUILHA - 2016,FORQUILHA,0.49635036496350365,0.30656934306569344,0.0948905109489051,141575.23,141575.23,AURIELIO MATIAS ALVES,27.0,2304350,517.0,Forquilha - CE,2304350 - 2016,23801.0,179146.0,332.0,159200.723203988,159200.723203988,0,0,7526.826603924205,6.6888249739081544,6.6888249739081544,0.013948993739758834,2
1395,2016,1,CE,15954,ITAREMA,PREFEITO,BENEDITO MONTEIRO DOS SANTOS FILHO,DEFERIDO,55,16/04/1943,73,MASCULINO,CASADO(A),CE,-3,-1.0,NÃO ELEITO,ITAREMA - CE,1943-04-16,2017-01-01,73.76438356164384,1,1,0,1,-1e-06,2016,ITAREMA - 2016,BENEDITO MONTEIRO DOS SANTOS FILHO ITAREMA - 2016,ITAREMA,0.5,0.2857142857142857,0.1,110273.22,110273.22,MANOEL MECIAS DE ANDRADE,15.0,2306553,720.7,Itarema - CE,2306553 - 2016,40822.0,432678.0,747.0,124001.750687832,124001.750687832,0,0,10599.13771985694,3.0376206625797852,3.0376206625797852,0.018298956445054138,2
1396,2016,1,CE,15270,QUIXADÁ,PREFEITO,RICARDO JOSÉ ARAUJO SILVEIRA,DEFERIDO,15,19/03/1975,41,MASCULINO,SOLTEIRO(A),CE,-3,0.0,NÃO ELEITO,QUIXADÁ - CE,1975-03-19,2017-01-01,41.81917808219178,1,0,0,1,0.0,2016,QUIXADÁ - 2016,RICARDO JOSÉ ARAUJO SILVEIRA QUIXADÁ - 2016,QUIXADÁ,0.45,0.37777777777777777,0.09444444444444444,240057.2,240057.2,MARIA JÚLIA NETA DA SILVA LIMA,13.0,2311306,2019.8,Quixadá - CE,2311306 - 2016,85991.0,973130.0,2136.0,269943.26514832,269943.26514832,0,0,11316.649416799433,3.139203697460432,3.139203697460432,0.0248398088172018,2
1397,2016,1,CE,14230,IRAUÇUBA,PREFEITO,RAIMUNDO NONATO SOUZA SILVA,DEFERIDO,55,08/03/1978,38,MASCULINO,DIVORCIADO(A),CE,-3,-1.0,ELEITO,IRAUÇUBA - CE,1978-08-03,2017-01-01,38.441095890410956,1,0,1,1,-1e-06,2016,IRAUÇUBA - 2016,RAIMUNDO NONATO SOUZA SILVA IRAUÇUBA - 2016,IRAUÇUBA,0.49624060150375937,0.2857142857142857,0.09774436090225563,76028.94,76028.94,JOSE ELISNALDO MOTA PINTO,31.0,2306108,1450.7,Irauçuba - CE,2306108 - 2016,23704.0,160528.0,360.0,85494.208502664,85494.208502664,0,0,6772.190347620654,3.6067418369331756,3.6067418369331756,0.015187310158623017,2
1398,2016,1,CE,13714,CATARINA,PREFEITO,THIAGO PAES DE ANDRADE RODRIGUES,DEFERIDO,15,02/02/1985,31,MASCULINO,SOLTEIRO(A),CE,-3,-1.0,ELEITO,CATARINA - CE,1985-02-02,2017-01-01,31.934246575342467,1,0,1,1,-1e-06,2016,CATARINA - 2016,THIAGO PAES DE ANDRADE RODRIGUES CATARINA - 2016,CATARINA,0.4855072463768116,0.3188405797101449,0.07246376811594203,84711.58,84711.58,ANTONIO GOMES FILHO,40.0,2303600,486.9,Catarina - CE,2303600 - 2016,20269.0,104180.0,131.0,95257.79897904799,95257.79897904799,0,0,5139.8687651092805,4.699679262866841,4.699679262866841,0.006463071685825645,2
1399,2016,1,CE,14958,PACATUBA,PREFEITO,CARLOMANO GOMES MARQUES,DEFERIDO COM RECURSO,15,19/02/1954,62,MASCULINO,DIVORCIADO(A),CE,-3,-1.0,ELEITO,PACATUBA - CE,1954-02-19,2017-01-01,62.90958904109589,1,0,1,1,-1e-06,2016,PACATUBA - 2016,CARLOMANO GOMES MARQUES PACATUBA - 2016,PACATUBA,0.4662576687116564,0.3558282208588957,0.08588957055214724,161528.0,161294.39,JOSE VALNES DE FREITAS BARBOSA,36.0,2309706,145.1,Pacatuba - CE,2309706 - 2016,81627.0,939885.0,785.0,181637.52527679998,181374.831859684,0,0,11514.388621412032,2.2252137806951127,2.2219955634738997,0.009616915971431021,2
1400,2016,1,CE,14958,PACATUBA,PREFEITO,CARLOMANO GOMES MARQUES,DEFERIDO COM RECURSO,15,19/02/1954,62,MASCULINO,DIVORCIADO(A),CE,-3,-1.0,ELEITO,PACATUBA - CE,1954-02-19,2017-01-01,62.90958904109589,1,0,1,1,-1e-06,2016,PACATUBA - 2016,CARLOMANO GOMES MARQUES PACATUBA - 2016,PACATUBA,0.4662576687116564,0.3558282208588957,0.08588957055214724,161528.0,161294.39,JOSE VALNES DE FREITAS BARBOSA,36.0,2309706,145.1,Pacatuba - CE,2309706 - 2016,81627.0,939885.0,213.0,181637.52527679998,181374.831859684,0,0,11514.388621412032,2.2252137806951127,2.2219955634738997,0.0026094307030761882,2
1401,2016,1,CE,15997,PARAIPABA,PREFEITO,CARLOS HENRIQUE DE AZEVEDO,DEFERIDO,12,10/06/1956,60,MASCULINO,CASADO(A),CE,-3,-1.0,NÃO ELEITO,PARAIPABA - CE,1956-10-06,2017-01-01,60.27945205479452,1,1,0,1,-1e-06,2016,PARAIPABA - 2016,CARLOS HENRIQUE DE AZEVEDO PARAIPABA - 2016,PARAIPABA,0.4861111111111111,0.3125,0.10416666666666667,233573.33,233573.33,URIAS ALVES MOREIRA,36.0,2310258,300.9,Paraipaba - CE,2310258 - 2016,32256.0,411112.0,720.0,262652.181862348,262652.181862348,0,0,12745.287698412698,8.14273877301426,8.14273877301426,0.022321428571428572,2
1402,2016,1,CE,13331,AURORA,PREFEITO,MARCONE TAVARES DE LUNA,DEFERIDO,55,29/01/1970,46,MASCULINO,CASADO(A),CE,-3,-1.0,NÃO ELEITO,AURORA - CE,1970-01-29,2017-01-01,46.95616438356164,1,1,0,1,-1e-06,2016,AURORA - 2016,MARCONE TAVARES DE LUNA AURORA - 2016,AURORA,0.4506172839506173,0.35185185185185186,0.08641975308641975,64328.26,64328.26,JOSÉ ADAILTON MACEDO,15.0,2301703,889.9,Aurora - CE,2301703 - 2016,24548.0,175870.0,52.0,72336.845325656,72336.845325656,0,0,7164.331106403781,2.9467510724155126,2.9467510724155126,0.0021182988430829396,2
1403,2016,1,CE,13331,AURORA,PREFEITO,MARCONE TAVARES DE LUNA,DEFERIDO,55,29/01/1970,46,MASCULINO,CASADO(A),CE,-3,-1.0,NÃO ELEITO,AURORA - CE,1970-01-29,2017-01-01,46.95616438356164,1,1,0,1,-1e-06,2016,AURORA - 2016,MARCONE TAVARES DE LUNA AURORA - 2016,AURORA,0.4506172839506173,0.35185185185185186,0.08641975308641975,64328.26,64328.26,JOSÉ ADAILTON MACEDO,15.0,2301703,889.9,Aurora - CE,2301703 - 2016,24548.0,175870.0,361.0,72336.845325656,72336.845325656,0,0,7164.331106403781,2.9467510724155126,2.9467510724155126,0.014705882352941176,2
1404,2016,1,CE,13552,CANINDÉ,PREFEITO,FRANCISCO CELSO CRISOSTOMO SECUNDINO,DEFERIDO,13,20/10/1967,49,MASCULINO,CASADO(A),CE,-3,-1.0,NÃO ELEITO,CANINDÉ - CE,1967-10-20,2017-01-01,49.23561643835617,1,1,0,1,-1e-06,2016,CANINDÉ - 2016,FRANCISCO CELSO CRISOSTOMO SECUNDINO CANINDÉ - 2016,CANINDÉ,0.4550561797752809,0.3651685393258427,0.08426966292134831,88649.4,88639.4,MARIA MARLENE DE SOUSA MARIANO,27.0,2302800,3218.5,Canindé - CE,2302800 - 2016,77261.0,642015.0,1435.0,99685.86024263999,99674.61528664,0,0,8309.690529503889,1.2902481231493248,1.2901025781007234,0.01857340702294819,2
1405,2016,1,CE,13307,OCARA,PREFEITO,ANTONIO LEOMAR PEIXOTO FARIAS,DEFERIDO,12,13/07/1977,39,MASCULINO,CASADO(A),CE,-3,0.0,NÃO ELEITO,OCARA - CE,1977-07-13,2017-01-01,39.4986301369863,1,1,0,1,0.0,2016,OCARA - 2016,ANTONIO LEOMAR PEIXOTO FARIAS OCARA - 2016,OCARA,0.4892086330935252,0.2805755395683453,0.10071942446043165,44704.57,44704.57,MARIA CRISTIANE BATISTA CORREIA,25.0,2309458,765.4,Ocara - CE,2309458 - 2016,25261.0,149914.0,218.0,50270.092264891995,50270.092264891995,0,0,5934.602747318,1.990027800359922,1.990027800359922,0.008629903804283282,2
1406,2016,1,CE,15695,TIANGUÁ,PREFEITO,JEAN NUNES AZEVEDO,DEFERIDO,12,23/02/1962,54,MASCULINO,CASADO(A),CE,-3,0.0,NÃO ELEITO,TIANGUÁ - CE,1962-02-23,2017-01-01,54.893150684931506,1,1,0,1,0.0,2016,TIANGUÁ - 2016,JEAN NUNES AZEVEDO TIANGUÁ - 2016,TIANGUÁ,0.5035971223021583,0.2949640287769784,0.10071942446043165,293937.0,293937.0,GERARDO DE SOUSA SILVA,43.0,2313401,908.9,Tianguá - CE,2313401 - 2016,74107.0,1046656.0,2547.0,330530.86317719996,330530.86317719996,0,0,14123.578069548086,4.460184101059279,4.460184101059279,0.03436922288042965,2
1407,2016,1,CE,13382,BANABUIÚ,PREFEITO,FRANCISCO HERMES NOBRE,DEFERIDO,12,28/08/1956,60,MASCULINO,CASADO(A),CE,-3,-1.0,ELEITO,BANABUIÚ - CE,1956-08-28,2017-01-01,60.38630136986301,1,1,1,1,-1e-06,2016,BANABUIÚ - 2016,FRANCISCO HERMES NOBRE BANABUIÚ - 2016,BANABUIÚ,0.5071428571428571,0.2642857142857143,0.1,65260.0,65260.0,MARIA DE FATIMA SILVEIRA DA SILVA,70.0,2301851,1080.0,Banabuiú - CE,2301851 - 2016,17968.0,141752.0,64.0,73384.582856,73384.582856,0,0,7889.13624220837,4.084182037845058,4.084182037845058,0.003561887800534283,2
1408,2016,1,CE,13838,CRATEÚS,PREFEITO,EDOARDO RODRIGUES MACHADO,DEFERIDO,28,25/05/1954,62,MASCULINO,DIVORCIADO(A),CE,-3,-1.0,NÃO ELEITO,CRATEÚS - CE,1954-05-25,2017-01-01,62.64931506849315,1,0,0,1,-1e-06,2016,CRATEÚS - 2016,EDOARDO RODRIGUES MACHADO CRATEÚS - 2016,CRATEÚS,0.5,0.3108108108108108,0.0945945945945946,7950.0,7950.0,EDUARDO RODRIGUES MACHADO,28.0,2304103,2988.3,Crateús - CE,2304103 - 2016,74350.0,666706.0,2115.0,8939.74002,8939.74002,0,1,8967.128446536652,0.1202386014794889,0.1202386014794889,0.02844653665097512,2
1409,2016,1,CE,14290,ITAPIPOCA,PREFEITO,ANA PAULA BRAGA VERAS,DEFERIDO,55,09/11/1983,33,FEMININO,SOLTEIRO(A),CE,-3,-1.0,NÃO ELEITO,ITAPIPOCA - CE,1983-09-11,2017-01-01,33.33150684931507,0,0,0,1,-1e-06,2016,ITAPIPOCA - 2016,ANA PAULA BRAGA VERAS ITAPIPOCA - 2016,ITAPIPOCA,0.5,0.3026315789473684,0.10526315789473684,88851.43,88851.42,JOSÉ RUBENS BARBOSA,45.0,2306405,1603.7,Itapipoca - CE,2306405 - 2016,126234.0,1326962.0,1678.0,99913.04208870798,99913.03084375199,0,0,10511.922303024541,0.7914907401231679,0.7914906510429202,0.013292773737661802,2
1410,2016,1,CE,15555,SENADOR POMPEU,PREFEITO,ADELMA TEIXEIRA SARAIVA,DEFERIDO,65,17/08/1961,55,FEMININO,DIVORCIADO(A),CE,-3,-1.0,NÃO ELEITO,SENADOR POMPEU - CE,1961-08-17,2017-01-01,55.413698630136984,0,0,0,1,-1e-06,2016,SENADOR POMPEU - 2016,ADELMA TEIXEIRA SARAIVA SENADOR POMPEU - 2016,SENADOR POMPEU,0.4774193548387097,0.36129032258064514,0.07741935483870968,12200.7,12200.7,ANTONIO MENDES DE CARVALHO,13.0,2312700,956.1,Senador Pompeu - CE,2312700 - 2016,26496.0,291235.0,1537.0,13719.63346692,13719.63346692,0,0,10991.659118357487,0.5178001761367754,0.5178001761367754,0.058008756038647344,2
1411,2016,1,CE,14737,MONSENHOR TABOSA,PREFEITO,JOÃO SOUTO RODRIGUES,DEFERIDO,14,03/01/1961,55,MASCULINO,CASADO(A),CE,-3,-1.0,NÃO ELEITO,MONSENHOR TABOSA - CE,1961-03-01,2017-01-01,55.87671232876713,1,1,0,1,-1e-06,2016,MONSENHOR TABOSA - 2016,JOÃO SOUTO RODRIGUES MONSENHOR TABOSA - 2016,MONSENHOR TABOSA,0.46710526315789475,0.35526315789473684,0.07894736842105263,18328.57,18328.57,ODAIR JOSE DOS SANTOS,13.0,2308609,893.6,Monsenhor Tabosa - CE,2308609 - 2016,17025.0,121447.0,206.0,20610.396319292,20610.396319292,0,0,7133.45080763583,1.2105959658908663,1.2105959658908663,0.01209985315712188,2
1412,2016,1,CE,13218,ARACATI,PREFEITO,FRANCISCO IVAN SILVÉRIO DA COSTA,DEFERIDO,12,24/08/1965,51,MASCULINO,CASADO(A),CE,-3,0.0,NÃO ELEITO,ARACATI - CE,1965-08-24,2017-01-01,51.391780821917806,1,1,0,1,0.0,2016,ARACATI - 2016,FRANCISCO IVAN SILVÉRIO DA COSTA ARACATI - 2016,ARACATI,0.45,0.37777777777777777,0.09444444444444444,318720.33,318493.18,JOSÉ VALDIZIO CARNEIRO DE FREITAS,50.0,2301109,1247.3,Aracati - CE,2301109 - 2016,73188.0,1214577.0,6417.0,358399.608715548,358144.17954000796,0,0,16595.30250860797,4.896972300316281,4.8934822585670865,0.08767830791933104,2
1413,2016,1,CE,14753,MORADA NOVA,PREFEITO,JOSE EDNER NOGUEIRA DA SILVA,DEFERIDO,15,11/05/1971,45,MASCULINO,SOLTEIRO(A),CE,-3,-1.0,NÃO ELEITO,MORADA NOVA - CE,1971-11-05,2017-01-01,45.18904109589041,1,0,0,1,-1e-06,2016,MORADA NOVA - 2016,JOSE EDNER NOGUEIRA DA SILVA MORADA NOVA - 2016,MORADA NOVA,0.4540229885057471,0.3448275862068966,0.08620689655172414,174080.0,352287.21,CLAUDIO CESAR CHAGAS DE ANDRADE,13.0,2308708,2779.2,Morada Nova - CE,2308708 - 2016,61722.0,754066.0,407.0,195752.19404799998,396145.417581276,0,0,12217.13489517514,3.1715141124396484,6.4182206924804115,0.006594083147014031,2
1414,2016,1,CE,13897,FORTALEZA,PREFEITO,WAGNER SOUSA GOMES,DEFERIDO,22,21/01/1979,37,MASCULINO,CASADO(A),SP,-3,-1.0,2º TURNO,FORTALEZA - CE,1979-01-21,2017-01-01,37.97260273972603,1,1,0,0,-1e-06,2016,FORTALEZA - 2016,WAGNER SOUSA GOMES FORTALEZA - 2016,FORTALEZA,0.4277432712215321,0.39834368530020703,0.0968944099378882,3664928.38,6239728.38,ANDRÉ RAMOS SILVA,54.0,2304400,314.9,Fortaleza - CE,2304400 - 2016,2609716.0,60141145.0,388740.0,4121195.8376251278,7016547.108505127,0,0,23045.091879729443,1.579174070138332,2.688624780821027,0.14895873727256145,2
1417,2016,1,CE,13595,CARIDADE,PREFEITO,MARIA AMANDA LOPES COSTA,DEFERIDO,12,12/11/1988,28,FEMININO,SOLTEIRO(A),CE,-3,-1.0,ELEITO,CARIDADE - CE,1988-12-11,2017-01-01,28.076712328767123,0,0,1,1,-1e-06,2016,CARIDADE - 2016,MARIA AMANDA LOPES COSTA CARIDADE - 2016,CARIDADE,0.4928571428571429,0.2785714285714286,0.1,150400.0,150385.63,PAULINO FERREIRA DE OLIVEIRA,14.0,2303006,846.5,Caridade - CE,2303006 - 2016,22065.0,116158.0,70.0,169124.13824,169107.979238228,0,0,5264.355313845456,7.664814785406753,7.664082449047269,0.0031724450487196918,2
1418,2016,1,CE,15997,PARAIPABA,PREFEITO,ROSIANE MARIA GARCIA PESSOA SOUSA,DEFERIDO,23,28/07/1977,39,FEMININO,CASADO(A),CE,-3,0.0,NÃO ELEITO,PARAIPABA - CE,1977-07-28,2017-01-01,39.45753424657534,0,1,0,1,0.0,2016,PARAIPABA - 2016,ROSIANE MARIA GARCIA PESSOA SOUSA PARAIPABA - 2016,PARAIPABA,0.4861111111111111,0.3125,0.10416666666666667,69604.56,69604.56,URIAS ALVES MOREIRA,36.0,2310258,300.9,Paraipaba - CE,2310258 - 2016,32256.0,411112.0,720.0,78270.02145993599,78270.02145993599,0,0,12745.287698412698,2.4265259629196425,2.4265259629196425,0.022321428571428572,2
1419,2016,1,CE,13064,GRAÇA,PREFEITO,MARIA IRALDICE DE ALCANTARA,DEFERIDO,12,03/08/1962,54,FEMININO,DIVORCIADO(A),CE,-3,-1.0,NÃO ELEITO,GRAÇA - CE,1962-03-08,2017-01-01,54.85753424657534,0,0,0,1,-1e-06,2016,GRAÇA - 2016,MARIA IRALDICE DE ALCANTARA GRAÇA - 2016,GRAÇA,0.46258503401360546,0.2857142857142857,0.08163265306122448,65300.05,65300.05,FRANCISCO HELTON LOPES ALCANTARA,13.0,2304657,281.9,Graça - CE,2304657 - 2016,15300.0,86753.0,906.0,73429.61890478,73429.61890478,0,0,5670.130718954249,4.799321497044445,4.799321497044445,0.05921568627450981,2
